name,MinorMasterId,MLBAMId,age,level,team,Position,Throws,pscore,score_p,ip,krate,bbrate,chaserate,whiffrate,zcontact,velocity,spin_rate,xwoba,woba,savant_url,UPURL
Rory Fox,sa3031610,812431.0,22,A+,NYY,P,0,32.26532941641438,0.8944444444444445,76.1,25.075529000000003,6.948639999999999,32.900432900432904,28.150572831423894,82.35294117647058,0.0,0.0,0.0,0.3229577039274925,Rory-Fox-812431,/players/rory-fox/sa3031610/stats/pitching
David Shields,sa3067433,815789.0,19,A+,KCR,P,0,40.611458621845024,0.9763888888888889,81.2,29.090909,7.575758,33.17422434367542,30.69620253164557,82.36658932714617,0.0,0.0,0.0,0.2939212121212121,David-Shields-815789,/players/david-shields/sa3067433/stats/pitching
Parker Smith,sa3042618,809789.0,23,A+,HOU,P,0,15.440482003793914,0.5013888888888889,72.2,16.969697,8.181818,31.578947368421048,21.561338289962826,86.7816091954023,0.0,0.0,0.0,0.3730121212121212,Parker-Smith-809789,/players/parker-smith/sa3042618/stats/pitching
Peyton Olejnik,sa3025492,803021.0,23,A+,LAA,P,0,26.592118534369195,0.8013888888888889,73.1,24.012158,8.510638,27.328244274809162,31.208053691275172,79.24528301886792,0.0,0.0,0.0,0.3193039513677811,Peyton-Olejnik-803021,/players/peyton-olejnik/sa3025492/stats/pitching
JT Quinn,sa3040345,802411.0,22,A+,BAL,P,0,30.56187652680846,0.8666666666666667,78.2,26.380368,7.668711999999998,30.06644518272425,27.86885245901639,82.6086956521739,0.0,0.0,0.0,0.31967791411042945,JT-Quinn-802411,/players/jonathan-quinn/sa3040345/stats/pitching
Ethan Dorchies,sa3067421,828475.0,19,A+,MIL,P,0,24.11118181108777,0.7472222222222222,72.1,20.987654,8.641975,31.603053435114504,23.259762308998297,87.62135922330097,0.0,0.0,0.0,0.3429907407407407,Ethan-Dorchies-828475,/players/ethan-dorchies/sa3067421/stats/pitching
Reynardo Cruz,sa3016032,699106.0,24,A+,CIN,P,0,14.418125370196359,0.45,71.2,23.148148000000003,15.740741,24.29775280898877,31.021194605009637,77.71428571428571,0.0,0.0,0.0,0.3408487654320988,Reynardo-Cruz-699106,/players/reynardo-cruz/sa3016032/stats/pitching
Cade Kuehler,sa3023306,805780.0,24,A+,ATL,P,0,12.748373200360847,0.3902777777777778,73.1,18.827160000000006,10.493827,29.124820659971302,26.40144665461121,82.70676691729321,0.0,0.0,0.0,0.3708611111111112,Cade-Kuehler-805780,/players/cade-kuehler/sa3023306/stats/pitching
Bryson Hammer,sa3022664,694811.0,24,A+,COL,P,0,18.547787616280946,0.5791666666666667,71.0,24.534161,9.627329,30.78055964653903,27.222222222222218,84.36578171091445,0.0,0.0,0.0,0.3346180124223602,Bryson-Hammer-694811,/players/bryson-hammer/sa3022664/stats/pitching
Dylan Howard,sa3034164,703440.0,23,A+,HOU,P,0,11.075572422591872,0.3138888888888889,65.1,15.625,11.875,27.145085803432142,25.719424460431657,82.86445012787725,0.0,0.0,0.0,0.43541875,Dylan-Howard-703440,/players/dylan-howard/sa3034164/stats/pitching
Tyler Switalski,sa3043424,802000.0,23,A+,SFG,P,0,29.54851232578048,0.85,74.2,29.746834999999997,9.177214999999999,32.11678832116788,29.46127946127946,81.62729658792651,0.0,0.0,0.0,0.3222689873417722,Tyler-Switalski-802000,/players/tyler-switalski/sa3043424/stats/pitching
Riley Maddox,sa3036829,824600.0,23,A+,WSN,P,0,23.909129998226966,0.7388888888888889,74.0,22.78481,9.177214999999999,31.92360163710777,27.04761904761905,85.02415458937196,0.0,0.0,0.0,0.2874082278481012,Riley-Maddox-824600,/players/riley-maddox/sa3036829/stats/pitching
Luis De La Torre,sa3022880,815219.0,22,A+,SFG,P,0,33.26562352927073,0.9027777777777778,69.2,29.523809999999997,17.460317,30.223880597014922,37.32142857142857,74.294670846395,0.0,0.0,0.0,0.3173904761904761,Luis-De-La-Torre-815219,/players/luis-de-la-torre/sa3022880/stats/pitching
Cam Caminiti,sa3025607,807284.0,19,A+,ATL,P,0,30.26462087874531,0.8583333333333333,71.2,23.642173,11.182109,31.25,26.51006711409396,81.95121951219512,0.0,0.0,0.0,0.29622044728434493,Cam-Caminiti-807284,/players/cameron-caminiti/sa3025607/stats/pitching
Colton Shaw,sa3042084,823764.0,23,A+,SEA,P,0,28.46765730884134,0.8361111111111111,75.1,26.602564,3.846154,35.333333333333336,25.2129471890971,84.33734939759037,0.0,0.0,0.0,0.29803205128205124,Colton-Shaw-823764,/players/colton-shaw/sa3042084/stats/pitching
Bryan Mena,sa3016613,700167.0,22,A+,PIT,P,0,19.084332084274077,0.6,69.2,17.363344,9.967846,32.5115562403698,25.865209471766853,86.50793650793649,0.0,0.0,0.0,0.3751414790996784,Bryan-Mena-700167,/players/bryan-mena/sa3016613/stats/pitching
Sterling Patick,sa3024981,814507.0,21,A+,LAD,P,0,24.694092662177795,0.7625,66.1,22.653722,11.003236,27.35562310030395,28.827037773359837,84.82972136222911,0.0,0.0,0.0,0.3611229773462783,Sterling-Patick-814507,/players/sterling-patick/sa3024981/stats/pitching
Tanner Jones,sa3034912,823017.0,23,A+,KCR,P,0,16.65325239681617,0.5263888888888889,70.2,18.446602,7.119741,31.941923774954628,22.66187050359712,86.31578947368422,0.0,0.0,0.0,0.36041747572815536,Tanner-Jones-823017,/players/michael-jones/sa3034912/stats/pitching
Niko Mazza,sa3037404,695789.0,24,A+,SFG,P,0,21.223903931720017,0.6694444444444444,73.2,28.246753,13.636364000000002,28.75,31.21597096188748,78.0,0.0,0.0,0.0,0.2811590909090909,Niko-Mazza-695789,/players/nikolas-mazza/sa3037404/stats/pitching
Hunter Dryden,sa3067105,827500.0,24,A+,SFG,P,0,19.089739119070305,0.6013888888888889,67.0,25.649351,12.987013000000001,33.054393305439326,29.522184300341298,80.9659090909091,0.0,0.0,0.0,0.3406688311688311,Hunter-Dryden-827500,/players/hunter-dryden/sa3067105/stats/pitching
Gilberto Batista,sa3020987,807625.0,21,A+,TOR,P,0,12.626880576304648,0.38333333333333336,66.0,15.635179,12.37785,28.65583456425406,23.75,83.9108910891089,0.0,0.0,0.0,0.39520846905537454,Gilberto-Batista-807625,/players/gilberto-batista/sa3020987/stats/pitching
Brian Curley,sa3029705,826536.0,23,A+,ARI,P,0,34.878850969848926,0.9291666666666667,69.2,29.508197000000006,5.57377,33.88278388278388,30.629139072847682,78.28162291169451,0.0,0.0,0.0,0.3392393442622951,Brian-Curley-826536,/players/brian-curley/sa3029705/stats/pitching
Carson Dorsey,sa3025643,805955.0,23,A+,BAL,P,0,18.600599944559363,0.5819444444444445,66.2,23.10231,11.221122,28.57142857142857,28.000000000000004,81.54897494305239,0.0,0.0,0.0,0.3695643564356435,Carson-Dorsey-805955,/players/carson-dorsey/sa3025643/stats/pitching
Abraham Parra,sa3022369,811600.0,20,A+,SDP,P,0,25.056684332440085,0.775,67.1,21.192053,13.576159,24.585218702865763,30.919765166340515,77.01149425287356,0.0,0.0,0.0,0.3423509933774834,Abraham-Parra-811600,/players/abraham-parra/sa3022369/stats/pitching
Jose Urbina,sa3022218,808250.0,20,A+,TBR,P,0,35.03852696655826,0.9305555555555556,67.1,24.916944,8.305648,31.15501519756839,30.155979202772965,80.59701492537313,0.0,0.0,0.0,0.3315714285714286,Jose-Urbina-808250,/players/jose-urbina/sa3022218/stats/pitching
Liomar Martinez,sa3019612,801737.0,21,A+,MIA,P,0,33.397185329312656,0.9055555555555556,65.1,31.893688,15.282392000000002,26.174496644295306,35.2059925093633,81.57181571815718,0.0,0.0,0.0,0.3347607973421927,Liomar-Martinez-801737,/players/liomar-martinez/sa3019612/stats/pitching
Holden Wilkerson,sa3045217,828334.0,23,A+,TOR,P,0,18.089241691343602,0.5583333333333333,69.0,21.666667,9.333333,29.983249581239534,27.389705882352942,84.06169665809769,0.0,0.0,0.0,0.30309,Holden-Wilkerson-828334,/players/holden-wilkerson/sa3045217/stats/pitching
Michael Ross,sa3041178,828374.0,23,A+,MIN,P,0,14.530531867239887,0.4597222222222222,66.1,15.719064000000001,8.026755999999999,33.229329173166924,25.680272108843543,83.41836734693877,0.0,0.0,0.0,0.3751404682274248,Michael-Ross-828374,/players/michael-ross/sa3041178/stats/pitching
Bryan Polanco,sa3016915,702877.0,24,A+,WSN,P,0,18.986764230955146,0.5958333333333333,65.1,22.895623,10.774411,28.733766233766232,32.66932270916334,77.29885057471266,0.0,0.0,0.0,0.3657138047138047,Bryan-Polanco-702877,/players/bryan-polanco/sa3016915/stats/pitching
Yhoiker Fajardo,sa3024273,823369.0,19,A+,STL,P,0,46.58658702508957,0.9930555555555556,68.2,32.323232000000004,8.080808000000001,32.0,38.29787234042553,76.85950413223141,0.0,0.0,0.0,0.3469360269360269,Yhoiker-Fajardo-823369,/players/yhoiker-fajardo/sa3024273/stats/pitching
Rio Britton,sa3023379,694833.0,23,A+,ARI,P,0,28.70755180325057,0.8375,66.0,27.702703000000003,13.175676000000001,33.12597200622084,32.41758241758241,82.59587020648969,0.0,0.0,0.0,0.3233716216216216,Rio-Britton-694833,/players/rio-britton/sa3023379/stats/pitching
Melkis Hernández,sa3019148,800292.0,21,A+,CLE,P,0,18.351777442174004,0.5666666666666667,58.2,20.945946,18.243243,27.601156069364162,31.62217659137577,85.66666666666667,0.0,0.0,0.0,0.3662466216216216,Melkis-Hernández-800292,/players/melkis-hernandez/sa3019148/stats/pitching
Yeferson Vargas,sa3021044,814279.0,21,A+,LAA,P,0,19.66599132159316,0.6194444444444445,66.2,15.932203,11.864407,28.526148969889068,27.221172022684307,82.5214899713467,0.0,0.0,0.0,0.383142372881356,Yeferson-Vargas-814279,/players/yeferson-vargas/sa3021044/stats/pitching
Hung-Leng Chang,sa3019518,800213.0,24,A+,PIT,P,0,8.599428803912069,0.22361111111111112,59.1,20.677966,14.576270999999998,26.497005988023965,27.18631178707224,84.6590909090909,0.0,0.0,0.0,0.4214847457627119,Hung-Leng-Chang-800213,/players/hung-leng-chang/sa3019518/stats/pitching
Carlson Reed,sa3022793,694788.0,23,A+,PIT,P,0,19.770285073619,0.6222222222222222,66.0,21.768707000000006,13.265306,27.813504823151124,29.400386847195357,82.65895953757227,0.0,0.0,0.0,0.3410408163265306,Carlson-Reed-694788,/players/carlson-reed/sa3022793/stats/pitching
John West,sa3045033,802482.0,24,A+,ARI,P,0,5.8933636166307375,0.11944444444444445,63.1,17.687075,14.625850000000002,27.288135593220336,21.73913043478261,87.53709198813057,0.0,0.0,0.0,0.33519863013698625,John-West-802482,/players/john-west/sa3045033/stats/pitching
Taylor Dollard,sa3014982,693440.0,27,A+,SEA,P,0,5.293077792011757,0.09444444444444444,63.2,21.428571,6.802721000000001,32.04047217537943,25.607476635514026,83.28530259365994,0.0,0.0,0.0,0.3914931972789116,Taylor-Dollard-693440,/players/taylor-dollard/sa3014982/stats/pitching
Boston Bateman,sa3067145,815348.0,20,A+,BAL,P,0,38.768447847223776,0.9611111111111111,68.0,30.375427000000002,12.286688999999999,28.11447811447812,32.34750462107209,78.4,0.0,0.0,0.0,0.31042320819112623,Boston-Bateman-815348,/players/boston-bateman/sa3067145/stats/pitching
Johnny King,sa3067123,803516.0,19,A+,TOR,P,0,41.39492401220016,0.9777777777777777,67.0,30.821918,13.356164,31.182795698924732,35.916824196597354,77.87878787878788,0.0,0.0,0.0,0.294222602739726,Johnny-King-803516,/players/johnny-king/sa3067123/stats/pitching
Carson Laws,sa3059768,830894.0,23,A+,MIA,P,0,25.821902951432254,0.7888888888888889,64.0,27.491409,15.120275,28.274967574578465,36.0,71.50395778364116,0.0,0.0,0.0,0.3735601374570447,Carson-Laws-830894,/players/carson-laws/sa3059768/stats/pitching
Nolan DeVos,sa3020453,801700.0,25,A+,HOU,P,0,11.93042506118241,0.34444444444444444,61.2,24.482758999999998,10.0,27.75919732441472,29.135338345864664,82.43243243243244,0.0,0.0,0.0,0.3878172413793104,Nolan-DeVos-801700,/players/nolan-devos/sa3020453/stats/pitching
Ismael Agreda,sa3017010,697795.0,22,A+,TEX,P,0,34.53290881370128,0.9222222222222223,63.0,30.449827000000006,15.570934,27.802037845705968,37.333333333333336,72.75449101796406,0.0,0.0,0.0,0.3452179930795848,Ismael-Agreda-697795,/players/ismael-agreda/sa3017010/stats/pitching
D.J. McCarty,sa3015222,695769.0,23,A+,TEX,P,0,21.37454626017826,0.6722222222222223,64.1,26.989619,10.726644,26.517571884984022,28.169014084507047,80.74712643678161,0.0,0.0,0.0,0.3589723183391003,D.J.-McCarty-695769,/players/dylan-mccarty/sa3015222/stats/pitching
Luis Rodriguez,sa3021816,812160.0,22,A+,HOU,P,0,13.168693591514756,0.4013888888888889,62.0,15.602837,8.510638,29.33333333333333,21.71052631578948,87.29641693811075,0.0,0.0,0.0,0.3785992907801419,Luis-Rodriguez-812160,0
Yeiber Cartaya,sa3019599,805699.0,23,A+,BAL,P,0,27.834144353538928,0.8263888888888888,65.0,26.690390999999998,12.455516000000001,29.937304075235108,32.730923694779115,78.79656160458453,0.0,0.0,0.0,0.28589679715302485,Yeiber-Cartaya-805699,/players/yeiber-cartaya/sa3019599/stats/pitching
Kyson Witherspoon,sa3045487,804817.0,21,A+,BOS,P,0,32.02954704768004,0.8916666666666667,65.2,24.55516,11.3879,31.561996779388085,31.166347992351817,81.9571865443425,0.0,0.0,0.0,0.3349928825622776,Kyson-Witherspoon-804817,/players/kyson-witherspoon/sa3045487/stats/pitching
Franyer Herrera,sa3019520,800471.0,21,A+,NYY,P,0,35.207275396891134,0.9361111111111111,65.1,25.978648,11.743772,31.886227544910174,32.286212914485176,72.59953161592506,0.0,0.0,0.0,0.33668327402135234,Franyer-Herrera-800471,/players/franyer-herrera/sa3019520/stats/pitching
Wellington Aracena,sa3019265,800286.0,21,A+,ARI,P,0,30.890398792819447,0.8708333333333333,62.2,24.285714000000002,13.571428999999998,28.66449511400652,32.30174081237911,82.26744186046511,0.0,0.0,0.0,0.3339713261648745,Wellington-Aracena-800286,/players/wellington-aracena/sa3019265/stats/pitching
Landen Maroudis,sa3023351,805793.0,21,A+,TOR,P,0,13.79525046031166,0.42083333333333334,59.0,16.785714000000002,11.428571,28.617363344051448,22.8,87.73006134969326,0.0,0.0,0.0,0.3925107142857143,Landen-Maroudis-805793,/players/landen-maroudis/sa3023351/stats/pitching
Cameron Keshock,sa3035309,804999.0,22,A+,PIT,P,0,24.28143212450189,0.7527777777777778,62.0,24.37276,14.336917999999999,29.985855728429986,31.11545988258317,84.61538461538461,0.0,0.0,0.0,0.36174193548387096,Cameron-Keshock-804999,/players/cameron-keshock/sa3035309/stats/pitching
Allen Facundo,sa3016071,702098.0,23,A+,NYY,P,0,26.640522966722283,0.8027777777777778,62.2,28.985507000000002,16.304347999999994,27.926657263751764,35.067873303167424,79.77941176470588,0.0,0.0,0.0,0.2872391304347825,Allen-Facundo-702098,/players/allen-facundo/sa3016071/stats/pitching
Twine Palmer,sa3025618,828520.0,21,A+,BAL,P,0,27.01349756544393,0.8111111111111111,66.2,24.727273,11.636364,29.497568881685577,30.188679245283016,82.01892744479495,0.0,0.0,0.0,0.2729490909090909,Twine-Palmer-828520,/players/twine-palmer/sa3025618/stats/pitching
Adam Maier,sa3020883,683264.0,24,A+,SEA,P,0,14.481305182027972,0.45416666666666666,61.1,20.437956,6.2043800000000005,27.07509881422925,24.778761061946906,84.22712933753942,0.0,0.0,0.0,0.3436094890510949,Adam-Maier-683264,/players/adam-maier/sa3020883/stats/pitching
Jacob Kisting,sa3035468,827526.0,23,A+,TBR,P,0,31.099049911596218,0.8791666666666667,70.0,28.467153000000003,5.109489,35.56701030927835,28.97727272727273,83.68983957219251,0.0,0.0,0.0,0.2261423357664233,Jacob-Kisting-827526,/players/jacob-kisting/sa3035468/stats/pitching
Tanner Franklin,sa3031652,815119.0,22,A+,STL,P,0,27.41273411370166,0.825,62.1,28.148148,11.481481,25.431034482758623,29.258517034068138,79.47368421052632,0.0,0.0,0.0,0.32913703703703695,Tanner-Franklin-815119,/players/william-franklin/sa3031652/stats/pitching
Luke Gabrysh,sa3031808,826939.0,23,A+,PHI,P,0,25.046900116943913,0.7736111111111111,59.1,28.252788,11.895911,26.984126984126984,29.95867768595041,79.03682719546742,0.0,0.0,0.0,0.3465390334572491,Luke-Gabrysh-826939,/players/luke-gabrysh/sa3031808/stats/pitching
Tzu-Chen Sha,sa3021551,809223.0,22,A+,ATH,P,0,13.961669674830773,0.43333333333333335,56.2,14.23221,6.367041,31.376518218623485,20.645161290322577,87.2611464968153,0.0,0.0,0.0,0.4214681647940075,Tzu-Chen-Sha-809223,/players/tzu-chen-sha/sa3021551/stats/pitching
Jamie Hitt,sa3033882,699546.0,23,A+,SDP,P,0,15.369205147361901,0.49722222222222223,57.2,18.796992000000003,9.022556,27.5390625,24.15254237288136,86.05341246290801,0.0,0.0,0.0,0.35380451127819545,Jamie-Hitt-699546,/players/james-hitt/sa3033882/stats/pitching
Beau Blanchard,sa3067505,699782.0,24,A+,CIN,P,0,12.102667318271385,0.3541666666666667,61.0,21.132075,9.433962,30.081300813008127,26.27291242362525,82.84883720930233,0.0,0.0,0.0,0.3567622641509434,Beau-Blanchard-699782,/players/beau-blanchard/sa3027226/stats/pitching
Jack Kartsonas,sa3075388,832307.0,25,A+,TBR,P,0,14.930564988145447,0.47638888888888886,59.0,27.272727000000003,5.681818000000002,32.6797385620915,26.096491228070175,81.87919463087249,0.0,0.0,0.0,0.3524621212121212,Jack-Kartsonas-832307,/players/jack-kartsonas/sa3035096/stats/pitching
Braylon Owens,sa3039298,823182.0,23,A+,MIL,P,0,30.506494552900254,0.8625,63.2,30.038023000000006,9.885932,36.24454148471616,30.76923076923077,80.60606060606061,0.0,0.0,0.0,0.30441064638783266,Braylon-Owens-823182,/players/braylon-owens/sa3039298/stats/pitching
Jacob Bresnahan,sa3023066,815298.0,21,A+,SFG,P,0,38.95358730983264,0.9638888888888889,64.2,29.007634000000003,10.687023,30.514096185737976,33.33333333333333,77.46478873239437,0.0,0.0,0.0,0.26507251908396945,Jacob-Bresnahan-815298,/players/jacob-bresnahan/sa3023066/stats/pitching
Yeriel Santos,sa3018891,802105.0,22,A+,HOU,P,0,12.839568529781582,0.39305555555555555,55.2,17.938931,15.267176000000001,26.17354196301564,27.48267898383372,85.62300319488818,0.0,0.0,0.0,0.4084236641221374,Yeriel-Santos-802105,/players/yeriel-santos/sa3018891/stats/pitching
Kyle Ayers,sa3026337,695486.0,23,A+,ARI,P,0,20.87752316577475,0.6555555555555556,59.2,19.847328,7.6335880000000005,36.59003831417624,27.811860940695297,80.73089700996677,0.0,0.0,0.0,0.3546908396946565,Kyle-Ayers-695486,/players/kyle-ayers/sa3026337/stats/pitching
Carson Montgomery,sa3023470,691000.0,23,A+,SDP,P,0,14.343669481683431,0.44722222222222224,61.0,21.374046,13.358779000000002,26.296958855098392,25.05353319057816,83.47578347578347,0.0,0.0,0.0,0.3357251908396946,Carson-Montgomery-691000,/players/carson-montgomery/sa3023470/stats/pitching
Joe Adametz,sa3022323,701564.0,26,A+,TEX,P,0,6.845311777410221,0.15694444444444444,58.0,21.072797,9.195402,30.985915492957744,26.898047722342728,87.38461538461539,0.0,0.0,0.0,0.355743295019157,Joe-Adametz-701564,/players/joseph-adametz/sa3022323/stats/pitching
David Hagaman,sa3032946,701908.0,23,A+,ARI,P,0,32.239479614508376,0.8930555555555556,59.1,28.076923,11.538462,34.572490706319705,34.63203463203463,80.71428571428572,0.0,0.0,0.0,0.3099115384615385,David-Hagaman-701908,/players/david-hagaman/sa3032946/stats/pitching
Devin Futrell,sa3031801,695656.0,23,A+,BOS,P,0,26.37616029771699,0.7958333333333333,62.0,26.254826,3.861004,35.040983606557376,26.865671641791053,82.6086956521739,0.0,0.0,0.0,0.3391235521235521,Devin-Futrell-695656,/players/devin-futrell/sa3031801/stats/pitching
Rayner Castillo,sa3015487,698982.0,22,A+,DET,P,0,19.17230382974668,0.6041666666666666,56.1,20.930232999999998,12.790697999999999,31.764705882352942,25.20833333333333,85.66978193146417,0.0,0.0,0.0,0.36130232558139536,Rayner-Castillo-698982,/players/rayner-castillo/sa3015487/stats/pitching
Drew McDaniel,sa3020384,687077.0,25,A+,CHW,P,0,11.376013577384086,0.3236111111111111,61.0,23.255814,10.465116,28.97727272727273,26.639344262295083,79.83193277310923,0.0,0.0,0.0,0.3350968992248062,Drew-McDaniel-687077,/players/andrew-mcdaniel/sa3020384/stats/pitching
Alfredo Romero,sa3018345,801252.0,23,A+,CHC,P,0,14.403483530234025,0.4486111111111111,59.2,20.622567999999998,15.564201999999998,27.240773286467487,27.43362831858407,79.27927927927928,0.0,0.0,0.0,0.29317898832684824,Alfredo-Romero-801252,/players/alfredo-romero/sa3018345/stats/pitching
Sam Highfill,sa3025519,687122.0,25,A+,PHI,P,0,15.209944324466194,0.4888888888888889,57.1,23.4375,9.375,32.676056338028175,34.68468468468468,75.20435967302453,0.0,0.0,0.0,0.375,Sam-Highfill-687122,/players/samuel-highfill/sa3025519/stats/pitching
Yujanyer Herrera,sa3015370,692632.0,22,A+,COL,P,0,29.524671192075488,0.8486111111111111,58.1,24.21875,12.5,31.28491620111732,32.671081677704194,80.13937282229965,0.0,0.0,0.0,0.36103125,Yujanyer-Herrera-692632,/players/yujanyer-herrera/sa3015370/stats/pitching
Trevor Harrison,sa3023629,807314.0,20,A+,TBR,P,0,32.753346467146685,0.8986111111111111,59.2,25.882353,10.588235000000001,33.505154639175245,28.33935018050541,80.24691358024691,0.0,0.0,0.0,0.3478901960784314,Trevor-Harrison-807314,/players/trevor-harrison/sa3023629/stats/pitching
Lucas Elissalt,sa3067134,827640.0,21,A+,DET,P,0,29.08889361063993,0.8388888888888889,59.2,27.843137,10.588235000000001,28.462998102466788,26.15384615384616,83.00653594771242,0.0,0.0,0.0,0.3239764705882353,Lucas-Elissalt-827640,/players/lucas-elissalt/sa3067134/stats/pitching
Chase Centala,sa3025431,694555.0,24,A+,SEA,P,0,18.653224055506424,0.5847222222222223,58.0,22.352941,6.2745099999999985,32.86004056795132,24.843423799582467,84.73520249221184,0.0,0.0,0.0,0.35270588235294115,Chase-Centala-694555,/players/chase-centala/sa3025431/stats/pitching
