name,MinorMasterId,MLBAMId,age,level,team,Position,Bats,pscore,score_p,pa,woba,xwoba,wrcplus,iso,bbrate,krate,chaserate,whiffrate,zcontact,ev90,maxev,barrelpa,bat_speed,spd,savant_url,UPURL
Corey Julks,sa913274,667452.0,30,AAA,0,OF,R,16.132062418068447,0.19435736677115986,290,0.363,0.309,0.0,0.19,11.4,21.4,25.44283413848632,22.3,88.33333333333331,104.1,111.2,4.482758620689656,0.0,4.23882,Corey-Julks-667452,/players/corey-julks/20311/stats/batting
Jeferson Quero,sa3015407,691620.0,23,AAA,0,C,R,38.94569162608383,0.8824451410658307,320,0.341,0.33299999999999996,0.0,0.166,10.0,20.6,33.821138211382106,29.1,83.87096774193549,104.7,111.4,7.187499999999999,0.0,3.86576,Jeferson-Quero-691620,/players/jeferson-quero/28272/stats/batting
Leo Bernal,sa3015773,699024.0,22,AAA,0,C,S,45.574085105805615,0.9623824451410659,309,0.35100000000000003,0.34700000000000003,0.0,0.183,11.7,20.1,27.018633540372672,26.0,81.17977528089888,104.0,112.1,6.148867313915857,0.0,4.83716,Leo-Bernal-699024,/players/leonardo-bernal/sa3015773/stats/batting
Ben Malgeri,sa3016975,701162.0,26,AAA,0,OF,R,34.725447135823586,0.7899686520376176,296,0.39,0.35600000000000004,0.0,0.201,12.8,25.0,24.919093851132693,27.8,83.38368580060424,104.4,109.8,6.756756756756758,0.0,6.44258,Ben-Malgeri-701162,/players/ben-malgeri/29577/stats/batting
Colton Ledbetter,sa3022897,807742.0,24,AAA,0,OF,L,26.30065186833427,0.5564263322884012,269,0.311,0.272,0.0,0.14800000000000002,7.8,33.5,31.86440677966101,30.3,75.25510204081633,103.5,113.6,3.3457249070631967,0.0,7.93213,Colton-Ledbetter-807742,/players/colton-ledbetter/sa3022897/stats/batting
Gage Workman,sa3014441,669398.0,26,AAA,0,3B,L,32.9134501319585,0.7413793103448276,299,0.37799999999999995,0.36700000000000005,0.0,0.204,8.0,28.8,36.01286173633441,33.3,79.00552486187846,106.9,115.0,9.364548494983275,0.0,7.2169300000000005,Gage-Workman-669398,/players/gage-workman/27573/stats/batting
Rafael Flores Jr.,sa3020243,804668.0,25,AAA,0,C/1B,R,32.26736366688668,0.7288401253918495,274,0.324,0.319,0.0,0.115,16.4,25.2,23.47107438016529,29.2,78.37837837837837,106.0,109.7,4.014598540145985,0.0,2.94605,Rafael-Flores-Jr.-804668,/players/rafael-flores/31991/stats/batting
Logan Davidson,sa918676,669722.0,28,AAA,0,1B,B,19.533736600143847,0.335423197492163,280,0.319,0.314,0.0,0.16399999999999998,14.3,31.1,30.130293159609128,37.5,76.1467889908257,104.8,109.5,3.571428571428571,0.0,5.84724,Logan-Davidson-669722,/players/logan-davidson/25844/stats/batting
Kameron Misner,sa3011656,670224.0,28,AAA,0,OF,L,26.447567467937063,0.5658307210031348,250,0.39,0.341,0.0,0.271,12.4,27.2,29.51907131011609,26.3,83.0246913580247,104.5,113.4,6.800000000000002,0.0,6.856260000000001,Kameron-Misner-670224,/players/kameron-misner/26374/stats/batting
Rikuu Nishida,sa3023234,807747.0,25,AAA,0,OF,L,29.688528492767574,0.6598746081504702,259,0.34299999999999997,0.304,0.0,0.038,14.7,20.1,19.793459552495694,19.2,85.97560975609754,96.5,109.6,0.0,0.0,5.31876,Rikuu-Nishida-807747,/players/rikuu-nishida/33795/stats/batting
Mikey Romero,sa3020216,702540.0,22,AAA,0,2B/3B/SS,L,43.47627761549902,0.9404388714733543,307,0.304,0.302,0.0,0.141,7.8,19.9,28.74779541446208,26.1,83.88059701492537,105.4,113.8,4.5602605863192185,0.0,4.11874,Mikey-Romero-702540,/players/michael-romero/sa3020216/stats/batting
Ben Ross,sa3020353,805346.0,25,AAA,0,SS,R,32.319353820607034,0.7304075235109718,264,0.37,0.327,0.0,0.213,15.9,25.4,23.33901192504259,32.3,80.4154302670623,103.0,105.9,6.0606060606060606,0.0,4.83059,Ben-Ross-805346,/players/benjamin-ross/sa3020353/stats/batting
Nick Cimillo,sa3020129,701177.0,26,AAA,0,1B,R,31.57694573645808,0.7100313479623824,254,0.314,0.33299999999999996,0.0,0.175,13.8,32.3,23.050259965337954,33.2,74.14772727272727,107.1,112.5,7.086614173228346,0.0,2.2467799999999998,Nick-Cimillo-701177,/players/nicholas-cimillo/sa3020129/stats/batting
Jonathan Ornelas,sa3006909,680716.0,26,AAA,0,3B/SS,R,34.69084990127881,0.786833855799373,276,0.365,0.32,0.0,0.183,7.6,22.8,28.042328042328037,29.9,79.55271565495208,104.5,114.3,5.434782608695652,0.0,6.36201,Jonathan-Ornelas-680716,/players/jonathan-ornelas/24597/stats/batting
Harry Ford,sa3017627,695670.0,23,AAA,0,C,R,30.488093714742323,0.6896551724137931,254,0.32799999999999996,0.319,0.0,0.113,17.3,25.2,19.310344827586206,28.0,79.93311036789298,101.8,107.4,2.755905511811024,0.0,2.2397400000000003,Harry-Ford-695670,/players/harry-ford/29958/stats/batting
Carter Kieboom,sa917937,666198.0,28,AAA,0,3B,R,17.68701094691197,0.25705329153605017,268,0.344,0.297,0.0,0.142,8.6,19.4,27.697841726618705,27.1,83.18318318318319,104.1,112.1,2.238805970149253,0.0,2.17962,Carter-Kieboom-666198,/players/carter-kieboom/19958/stats/batting
Ryan Ward,sa1169792,669899.0,28,AAA,0,OF,L,27.504032629908174,0.5909090909090909,255,0.366,0.35100000000000003,0.0,0.185,14.1,19.6,26.737967914438507,21.4,85.37313432835822,104.4,108.1,5.882352941176469,0.0,5.584169999999999,Ryan-Ward-669899,/players/ryan-ward/27449/stats/batting
Austin Gauthier,sa3017121,702789.0,27,AAA,0,2B,R,23.433293071001486,0.45297805642633227,253,0.327,0.32299999999999995,0.0,0.1,16.2,21.7,23.87791741472172,26.2,77.01149425287356,100.3,106.1,1.5810276679841897,0.0,5.86032,Austin-Gauthier-702789,/players/austin-gauthier/sa3017121/stats/batting
Kahlil Watson,sa3017513,696135.0,23,AAA,0,OF,L,44.22542764590229,0.95141065830721,253,0.376,0.321,0.0,0.237,14.6,27.7,25.894378194207835,32.1,78.88198757763976,106.0,110.9,5.533596837944664,0.0,6.31597,Kahlil-Watson-696135,/players/kahlil-watson/29905/stats/batting
Owen Miller,sa3006673,680911.0,29,AAA,0,1B/2B,R,19.69444849062646,0.3463949843260188,295,0.364,0.33399999999999996,0.0,0.17300000000000001,7.1,12.2,32.523364485981304,15.2,89.1566265060241,103.5,110.5,3.3898305084745757,0.0,6.332380000000001,Owen-Miller-680911,/players/owen-miller/24655/stats/batting
Drew Waters,sa3004378,671221.0,27,AAA,0,OF,B,23.48288360453964,0.4561128526645768,276,0.335,0.294,0.0,0.20199999999999999,8.0,25.7,33.873873873873876,30.6,80.15267175572521,104.8,113.8,5.434782608695652,0.0,5.55698,Drew-Waters-671221,/players/drew-waters/20505/stats/batting
Collin Price,sa3019935,805672.0,26,AAA,0,C,R,28.2709245184243,0.6191222570532915,246,0.354,0.36700000000000005,0.0,0.22699999999999998,14.6,27.2,21.557971014492754,32.3,76.23188405797102,104.9,109.7,8.130081300813007,0.0,3.0061,Collin-Price-805672,/players/collin-price/31415/stats/batting
Felix Reyes,sa3015688,694025.0,25,AAA,0,1B/OF,R,36.11249305717105,0.8103448275862069,284,0.38,0.33399999999999996,0.0,0.28300000000000003,4.6,21.8,44.214162348877366,26.5,84.6590909090909,107.5,115.0,10.211267605633806,0.0,4.1685,Felix-Reyes-694025,/players/felix-reyes/28763/stats/batting
Eddys Leonard,sa3005554,678760.0,25,AAA,0,SS,R,32.69144051184614,0.7382445141065831,282,0.382,0.324,0.0,0.218,9.6,19.1,31.418312387791737,26.4,84.92307692307692,104.1,111.2,3.546099290780142,0.0,5.01534,Eddys-Leonard-678760,/players/eddys-leonard/sa3005554/stats/batting
Francisco Urbaez,sa3014944,688005.0,28,AAA,0,2B,R,18.646854536940825,0.30250783699059564,274,0.34,0.313,0.0,0.09699999999999999,11.3,13.1,24.740484429065738,23.3,86.46864686468649,102.3,106.4,0.7299270072992701,0.0,3.7688900000000003,Francisco-Urbaez-688005,/players/francisco-urbaez/sa3014944/stats/batting
Korey Lee,sa3010034,686676.0,27,AAA,0,C,R,24.765191307152442,0.512539184952978,271,0.35600000000000004,0.319,0.0,0.248,8.9,29.9,28.007181328545784,35.8,75.74931880108991,105.8,111.8,5.535055350553505,0.0,6.45757,Korey-Lee-686676,/players/korey-lee/25543/stats/batting
Enmanuel Valdez,sa917288,665839.0,27,AAA,0,2B,L,24.550565030950857,0.5,277,0.35100000000000003,0.318,0.0,0.21899999999999997,6.5,16.6,27.5092936802974,22.1,87.83382789317507,102.5,109.7,5.054151624548736,0.0,3.4899400000000003,Enmanuel-Valdez-665839,/players/enmanuel-valdez/21716/stats/batting
Turner Hill,sa3020943,806367.0,27,AAA,0,OF,L,29.96055888516085,0.6661442006269592,262,0.387,0.345,0.0,0.161,11.1,8.0,19.498069498069498,10.3,95.28301886792453,101.4,108.8,2.6717557251908395,0.0,7.610469999999999,Turner-Hill-806367,/players/turner-hill/sa3020943/stats/batting
Davis Wendzel,sa3011890,673995.0,29,AAA,0,3B,R,19.672749655414,0.3448275862068966,261,0.353,0.34299999999999997,0.0,0.23,13.0,19.5,22.975517890772128,25.9,81.04575163398692,104.2,109.5,4.21455938697318,0.0,3.8008800000000003,Davis-Wendzel-673995,/players/davis-wendzel/26469/stats/batting
Michael Chavis,sa828673,656308.0,30,AAA,0,1B/2B,R,11.454519337138088,0.07366771159874608,292,0.33899999999999997,0.317,0.0,0.222,8.6,22.3,42.73648648648648,27.5,84.39306358381505,103.9,109.1,5.821917808219178,0.0,2.78278,Michael-Chavis-656308,/players/michael-chavis/17321/stats/batting
Aaron Sabato,sa3014494,693306.0,27,AAA,0,1B,R,29.386590234551463,0.6520376175548589,280,0.391,0.325,0.0,0.28600000000000003,9.3,24.3,26.95167286245353,33.6,77.2609819121447,106.4,113.0,7.5,0.0,4.651009999999999,Aaron-Sabato-693306,/players/aaron-sabato/sa3014494/stats/batting
Osleivis Basabe,sa3006594,678545.0,25,AAA,0,SS,R,31.442472223208398,0.7068965517241379,274,0.32,0.309,0.0,0.131,9.1,11.7,31.484794275491947,15.5,90.22801302931595,103.2,110.4,3.6496350364963503,0.0,4.92938,Osleivis-Basabe-678545,/players/osleivis-basabe/23985/stats/batting
Johnathan Rodríguez,sa3004147,671286.0,26,AAA,0,OF,R,36.88134462990908,0.829153605015674,250,0.34299999999999997,0.319,0.0,0.12300000000000001,14.4,21.6,21.28440366972477,23.8,83.97212543554006,108.5,113.9,5.6000000000000005,0.0,2.3451299999999997,Johnathan-Rodríguez-671286,/players/johnathan-rodriguez/22530/stats/batting
Braiden Ward,sa3017332,685274.0,27,AAA,0,OF,L,17.361867725363833,0.2445141065830721,267,0.332,0.311,0.0,0.124,10.1,19.5,30.851063829787236,22.1,87.8980891719745,98.3,104.3,0.7490636704119851,0.0,9.288160000000001,Braiden-Ward-685274,/players/braiden-ward/sa3017332/stats/batting
Cooper Ingle,sa3023069,694876.0,24,AAA,0,DH/OF,L,42.19130556514165,0.9278996865203761,236,0.42,0.371,0.0,0.275,17.8,22.0,19.553072625698324,19.9,85.66176470588233,102.9,107.2,5.084745762711865,0.0,3.7829699999999997,Cooper-Ingle-694876,/players/john-ingle/33708/stats/batting
Christian Encarnacion-Strand,sa3017756,687952.0,26,AAA,0,1B,R,28.257021840322963,0.6159874608150471,295,0.35600000000000004,0.337,0.0,0.278,4.7,30.8,43.42857142857143,30.7,81.1267605633803,106.2,111.5,10.847457627118645,0.0,4.28902,Christian-Encarnacion-Strand-687952,/players/christian-encarnacion-strand/30011/stats/batting
Diego Castillo,sa872839,660636.0,28,AAA,0,2B/SS,R,15.83920961504103,0.18495297805642633,257,0.36,0.308,0.0,0.11199999999999999,11.3,11.3,29.62264150943396,15.1,88.03088803088804,99.0,105.2,1.5564202334630348,0.0,3.76427,Diego-Castillo-660636,/players/diego-castillo/19906/stats/batting
Robert Hassell III,sa3014701,690987.0,24,AAA,0,OF,L,29.157913460447634,0.6426332288401254,253,0.272,0.293,0.0,0.075,10.3,26.5,29.695885509839,29.7,79.11392405063293,102.3,109.0,4.3478260869565215,0.0,4.421119999999999,Robert-Hassell-III-690987,/players/robert-hassell-iii/27482/stats/batting
Trey Lipscomb,sa3020215,702358.0,26,AAA,0,3B,R,27.977927970516248,0.609717868338558,293,0.363,0.287,0.0,0.255,5.5,26.3,42.68774703557312,30.0,79.74025974025976,105.5,114.4,5.1194539249146755,0.0,5.08169,Trey-Lipscomb-702358,/players/trey-lipscomb/31567/stats/batting
Steward Berroa,sa3003276,672642.0,27,AAA,0,OF,B,19.538291772992352,0.3385579937304075,226,0.34,0.3,0.0,0.14400000000000002,16.8,24.8,24.23076923076923,23.6,82.95819935691318,100.9,107.0,2.2123893805309733,0.0,1.60119,Steward-Berroa-672642,/players/steward-berroa/22766/stats/batting
Luca Tresh,sa3017394,681123.0,26,AAA,0,C,R,18.1023924324137,0.274294670846395,264,0.327,0.289,0.0,0.153,6.1,30.7,33.59073359073359,34.6,78.29912023460409,103.6,109.1,6.4393939393939394,0.0,2.47149,Luca-Tresh-681123,/players/luca-tresh/sa3017394/stats/batting
Marcos Castañon,sa3016818,676203.0,27,AAA,0,2B/3B,R,24.964332440111146,0.5203761755485894,282,0.341,0.3,0.0,0.18100000000000002,6.4,17.4,36.45224171539961,22.4,86.96808510638296,104.3,111.6,4.964539007092199,0.0,3.2874,Marcos-Castañon-676203,/players/marcos-castaon/sa3016818/stats/batting
Ramon Mendoza,sa3007513,680636.0,25,AAA,0,2B/3B,R,24.939269909533824,0.5172413793103449,260,0.361,0.32799999999999996,0.0,0.162,9.6,19.2,31.001890359168247,26.9,83.59133126934984,102.2,109.0,4.230769230769232,0.0,2.65382,Ramon-Mendoza-680636,/players/ramon-mendoza/sa3007513/stats/batting
Jack Winkler,sa3017393,676466.0,27,AAA,0,2B,R,16.200161641691814,0.19592476489028213,256,0.255,0.257,0.0,0.109,7.4,29.3,29.540918163672647,31.3,78.99408284023669,102.6,109.2,1.953125,0.0,6.68359,Jack-Winkler-676466,/players/jack-winkler/29830/stats/batting
Creed Willems,sa3017562,695735.0,23,AAA,0,C/1B,L,37.370479328531864,0.8510971786833855,273,0.35100000000000003,0.344,0.0,0.177,11.4,22.7,32.20973782771536,28.8,79.26136363636364,104.0,110.6,6.95970695970696,0.0,1.04029,Creed-Willems-695735,/players/creed-willems/sa3017562/stats/batting
Bryan Ramos,sa3010024,682868.0,24,AAA,0,3B,R,30.418415427047137,0.6849529780564263,245,0.295,0.285,0.0,0.07,13.5,22.9,20.0,24.5,81.63265306122447,104.1,109.1,2.8571428571428568,0.0,2.4505,Bryan-Ramos-682868,/players/bryan-ramos/25621/stats/batting
Kevin Alcántara,sa3008752,682634.0,24,AAA,0,DH/OF,R,43.66331288188879,0.9467084639498433,248,0.4,0.368,0.0,0.29600000000000004,12.5,31.0,28.942486085343226,36.2,78.32167832167832,109.4,114.0,11.29032258064516,0.0,3.6944199999999996,Kevin-Alcántara-682634,/players/kevin-alcantara/25971/stats/batting
Caden Connor,sa3022755,804645.0,25,AAA,0,1B/OF,L,26.115186339113627,0.5470219435736677,260,0.314,0.293,0.0,0.113,8.8,16.2,29.980657640232106,17.1,87.25490196078432,102.6,108.4,1.153846153846154,0.0,3.49346,Caden-Connor-804645,/players/caden-connor/sa3022755/stats/batting
Yonny Hernández,sa872473,660634.0,28,AAA,0,2B/3B,B,20.221969287399386,0.3557993730407524,247,0.344,0.297,0.0,0.076,11.7,12.1,29.236499068901306,13.7,90.81632653061224,98.0,109.7,0.0,0.0,4.46825,Yonny-Hernández-660634,/players/yonny-hernandez/19432/stats/batting
Justyn-Henry Malloy,sa3017073,669234.0,26,AAA,0,DH/OF,R,24.72690250279348,0.5109717868338558,219,0.275,0.284,0.0,0.11900000000000001,16.0,24.7,21.08208955223881,24.4,86.88524590163935,102.2,106.8,3.6529680365296797,0.0,4.07511,Justyn-Henry-Malloy-669234,/players/justyn-henry-malloy/29606/stats/batting
Blake Sabol,sa3010269,666165.0,28,AAA,0,C/OF,L,17.478353796012055,0.25235109717868337,252,0.326,0.28,0.0,0.175,8.3,29.0,26.27291242362525,32.9,76.5536723163842,104.1,109.2,4.761904761904762,0.0,4.26193,Blake-Sabol-666165,/players/blake-sabol/25805/stats/batting
Denzer Guzman,sa3015711,694203.0,22,AAA,0,3B/SS,R,43.17935092364992,0.9373040752351097,268,0.418,0.318,0.0,0.235,10.1,17.9,23.991935483870968,22.4,85.28610354223434,104.2,109.6,6.343283582089553,0.0,5.71939,Denzer-Guzman-694203,/players/denzer-guzman/28816/stats/batting
Cole Carrigg,sa3022596,694249.0,24,AAA,0,OF,B,42.3215643648175,0.9294670846394985,252,0.408,0.33799999999999997,0.0,0.195,10.7,15.5,31.23809523809524,21.6,86.1963190184049,103.7,110.1,4.761904761904762,0.0,9.38649,Cole-Carrigg-694249,/players/cole-carrigg/33253/stats/batting
RJ Schreck,sa3022602,702302.0,26,AAA,0,OF,L,30.316960633912217,0.6818181818181818,224,0.348,0.312,0.0,0.17800000000000002,16.5,19.6,21.327967806841052,19.2,84.04907975460122,101.3,107.6,3.125,0.0,4.71549,RJ-Schreck-702302,/players/robert-schreck/sa3022602/stats/batting
Esmerlyn Valdez,sa3015768,699013.0,22,AAA,0,OF,R,49.4789760297537,0.9811912225705329,234,0.39399999999999996,0.40299999999999997,0.0,0.272,16.7,21.8,24.06311637080868,31.4,76.44927536231883,108.4,114.0,8.974358974358974,0.0,1.44481,Esmerlyn-Valdez-699013,/players/esmerlyn-valdez/29005/stats/batting
Otto Kemp,sa3020577,805249.0,26,AAA,0,3B/OF,R,31.863068153685088,0.7178683385579937,254,0.337,0.33899999999999997,0.0,0.193,7.9,22.8,29.64426877470356,31.0,79.87421383647799,104.0,115.5,6.299212598425196,0.0,6.27122,Otto-Kemp-805249,/players/otto-kemp/31792/stats/batting
Clay Dungan,sa1169803,687867.0,30,AAA,0,2B/SS,L,12.294053085221245,0.08620689655172414,237,0.316,0.278,0.0,0.149,11.8,27.8,23.715415019762844,26.5,84.42367601246106,100.8,106.7,2.5316455696202533,0.0,4.69535,Clay-Dungan-687867,/players/anthony-dungan/sa1169803/stats/batting
Tyler Black,sa3017623,672012.0,25,AAA,0,1B/DH,L,30.648945735545357,0.6943573667711599,224,0.349,0.312,0.0,0.16699999999999998,16.5,19.6,21.442495126705648,26.1,80.7073954983923,101.3,109.7,2.232142857142857,0.0,8.896889999999999,Tyler-Black-672012,/players/tyler-black/29949/stats/batting
Blaine Crim,sa3010170,688760.0,29,AAA,0,1B,R,22.2691339457368,0.40752351097178685,251,0.348,0.321,0.0,0.18899999999999997,10.8,20.7,23.166023166023173,25.1,82.12927756653994,105.2,111.7,4.7808764940239055,0.0,3.83267,Blaine-Crim-688760,/players/blaine-crim/25714/stats/batting
Cooper Pratt,sa3022867,806198.0,21,AAA,0,SS,R,42.91190202186342,0.9310344827586207,253,0.33299999999999996,0.32299999999999995,0.0,0.149,13.4,14.6,28.131416837782346,17.5,89.60573476702508,101.1,109.9,2.766798418972332,0.0,8.18275,Cooper-Pratt-806198,/players/cooper-pratt/33530/stats/batting
Tsung-Che Cheng,sa3015376,691907.0,24,AAA,0,SS,L,31.326944688100195,0.7053291536050157,231,0.336,0.312,0.0,0.177,13.4,25.5,24.16502946954813,29.4,77.08978328173373,100.4,107.1,4.761904761904762,0.0,6.457409999999999,Tsung-Che-Cheng-691907,/players/tsung-che-cheng/28344/stats/batting
Junior Perez,sa3005744,678577.0,25,AAA,0,OF,R,34.40087922128391,0.7758620689655172,239,0.303,0.284,0.0,0.185,9.6,35.1,24.895397489539754,36.2,74.01315789473685,106.8,112.7,4.184100418410042,0.0,8.93581,Junior-Perez-678577,/players/junior-perez/23989/stats/batting
Nick Schnell,sa3007639,678010.0,26,AAA,0,OF,L,30.010783025412497,0.6677115987460815,239,0.34299999999999997,0.309,0.0,0.242,10.5,31.8,31.128404669260696,35.7,74.42622950819671,104.9,111.5,6.694560669456067,0.0,6.781739999999999,Nick-Schnell-678010,/players/nicholas-schnell/sa3007639/stats/batting
Ethan O'Donnell,sa3022616,807751.0,24,AAA,0,OF,L,26.27697976181919,0.554858934169279,230,0.303,0.304,0.0,0.079,14.8,28.3,29.78303747534517,32.7,76.29870129870129,102.1,108.6,2.608695652173913,0.0,5.66399,Ethan-O'Donnell-807751,/players/ethan-odonnell/sa3022616/stats/batting
Jacob Gonzalez,sa3022498,694378.0,24,AAA,0,1B,L,48.63178157569336,0.9764890282131662,233,0.461,0.382,0.0,0.36200000000000004,14.2,21.0,28.26086956521739,22.4,83.79310344827586,105.3,113.6,8.583690987124463,0.0,5.10162,Jacob-Gonzalez-694378,/players/jacob-gonzalez/33225/stats/batting
Willie MacIver,sa3007828,680862.0,29,AAA,0,C,R,16.2920657037115,0.1974921630094044,254,0.335,0.316,0.0,0.156,10.2,26.4,28.51485148514851,35.4,74.75409836065575,104.5,110.7,4.330708661417323,0.0,4.07379,Willie-MacIver-680862,/players/willie-maciver/24641/stats/batting
Chad Stevens,sa3017040,677060.0,27,AAA,0,2B/3B,R,30.16691271188291,0.670846394984326,244,0.405,0.34700000000000003,0.0,0.179,11.5,26.6,29.296875,29.3,83.33333333333334,104.2,114.2,4.508196721311474,0.0,7.4368300000000005,Chad-Stevens-677060,/players/chad-stevens/29614/stats/batting
Raynel Delgado,sa3007288,669384.0,26,AAA,0,2B/3B/SS,L,23.204995725380286,0.44200626959247646,251,0.306,0.314,0.0,0.113,8.4,18.7,28.69022869022869,28.5,84.07079646017701,102.2,108.1,1.99203187250996,0.0,6.604139999999999,Raynel-Delgado-669384,/players/raynel-delgado/22272/stats/batting
Kyler Fedko,sa3017561,693459.0,26,AAA,0,OF,R,29.19228781513256,0.6442006269592476,248,0.4,0.34600000000000003,0.0,0.293,10.5,23.4,34.73053892215569,26.2,83.62989323843415,104.5,108.2,7.661290322580645,0.0,6.59012,Kyler-Fedko-693459,/players/kyler-fedko/29930/stats/batting
Tyler Locklear,sa3019970,682988.0,25,AAA,0,1B,R,39.1598354603131,0.8855799373040752,241,0.391,0.34299999999999997,0.0,0.19,10.4,18.7,26.200000000000006,24.8,83.75451263537907,106.1,112.4,6.639004149377594,0.0,4.1965699999999995,Tyler-Locklear-682988,/players/tyler-locklear/31396/stats/batting
Kemp Alderman,sa3022562,694580.0,23,AAA,0,OF,R,43.390513910481225,0.9388714733542319,240,0.381,0.384,0.0,0.205,7.9,31.3,33.673469387755105,31.8,78.72340425531915,109.1,114.6,8.75,0.0,5.76921,Kemp-Alderman-694580,/players/riley-alderman/sa3022562/stats/batting
Jared Serna,sa3015579,691858.0,24,AAA,0,2B/SS,R,31.745352493841647,0.713166144200627,231,0.297,0.307,0.0,0.152,9.5,15.6,30.48780487804878,21.3,85.90163934426229,102.7,107.9,3.463203463203463,0.0,4.62338,Jared-Serna-691858,/players/jared-serna/sa3015579/stats/batting
Tanner Schobel,sa3020009,802355.0,25,AAA,0,2B/3B,R,24.392184667030765,0.48746081504702193,228,0.313,0.27699999999999997,0.0,0.111,11.0,24.1,21.868787276341948,21.8,88.34586466165413,100.6,106.2,2.1929824561403506,0.0,4.5155,Tanner-Schobel-802355,/players/tanner-schobel/sa3020009/stats/batting
